src_port,dst_port,protocol,app_service,flow_duration,src_bytes,dst_bytes,connection_state,missed_data,tcp_flags,src_packets,src_ip_bytes,dst_packets,dst_ip_bytes,label
7248,25,0,6,2.0062406844264795,917,95,0,134,1,28,1283,37,148,1
61100,22,1,5,1.1823518858155917,9032,3980,2,484,4,20,723,13,741,0
63188,443,2,1,0.9725203527890295,5534,3689,5,61,4,31,750,40,926,0
22970,110,2,4,0.31512915105425576,9887,641,2,213,5,43,1290,10,952,0
52575,22,0,5,0.30918302259902397,6994,,1,181,1,38,430,28,1386,0
64065,80,2,5,1.1772937765443903,2883,2524,4,168,5,38,413,,657,0
48014,80,0,0,1.7415989673261194,2233,4600,2,309,4,27,500,9,857,0
58611,110,0,3,1.558198005283711,825,4615,0,122,0,38,1417,39,651,0
58790,110,0,3,0.44694399867299484,7529,8426,0,431,1,10,955,1,1310,1
11918,21,0,1,3.669296611708638,,5530,0,398,5,2,618,,783,0
33437,443,0,6,0.5630835076547079,3893,5364,0,499,5,17,550,16,373,0
43612,53,0,0,0.014339653047190648,,2140,2,78,4,36,959,17,748,0
34387,21,1,3,1.5304224052426638,2697,2681,2,405,1,10,80,8,1362,0
63019,53,0,4,2.163062072265792,2798,,2,274,3,16,288,23,1281,0
1361,53,0,6,3.232503175585194,2554,4933,4,176,0,45,327,7,353,0
61291,80,1,1,0.5307138083665476,9983,5411,0,318,3,25,1051,,142,0
14634,21,2,3,0.6824870871506953,428,7974,3,400,4,32,1175,24,200,0
62350,25,2,0,1.3928444331221586,5154,4608,1,493,2,12,288,37,477,0
58052,443,1,2,2.091099517646394,4423,,3,339,0,32,508,12,910,1
4147,25,2,5,1.2427021895735444,5713,7605,4,61,1,4,1308,21,1365,0
36055,443,0,3,0.19497555535553968,1754,9075,4,417,3,19,1022,1,302,0
5742,21,1,0,2.795478734471309,8154,3261,3,479,2,35,76,8,842,0
9159,25,2,2,1.3185128273237419,9090,2464,3,178,4,38,566,,613,0
24638,110,0,3,0.17342908988355443,5899,7739,5,426,3,40,653,18,811,0
12475,443,1,5,0.14515647910549911,2422,418,1,152,1,12,926,25,896,0
63424,443,1,3,6.127725721573945,,5006,1,145,3,17,1071,31,528,0
58055,80,1,5,3.557960206489199,2812,9270,1,410,3,35,946,,411,0
27474,110,1,2,,7944,2916,0,447,5,,1217,,1132,0
25986,25,0,6,0.4896579214291872,243,8812,4,414,2,44,245,,1172,0
36944,25,0,0,1.0756925816363676,5389,3360,4,311,1,14,99,10,1273,0
36774,21,1,2,1.6290185352317543,2190,3280,5,103,1,38,890,,518,1
60892,22,1,1,,274,9597,2,176,0,22,1233,37,738,0
63269,25,1,4,0.7519415875881691,8585,1666,5,188,0,11,1345,30,668,0
22972,21,1,1,1.0686204288554393,8444,9656,0,318,5,16,1386,44,343,0
8196,53,1,5,1.2329669792621283,6861,759,4,278,2,40,1148,10,153,1
12071,21,1,4,4.494920447801839,6440,7052,5,336,2,22,1443,7,1487,0
3438,21,2,5,1.102970170918803,70,7772,4,353,3,44,1089,3,270,0
40050,53,2,3,1.4600628852538977,,3816,2,421,1,49,591,9,363,0
30533,110,0,1,0.26375904129697236,4251,6945,3,381,0,15,1095,48,197,0
21012,25,1,5,0.7520445898133438,3959,3433,5,321,1,41,197,20,896,0
16641,22,2,1,0.5331038599992425,,8108,1,320,3,34,762,13,868,0
61460,53,1,0,0.8133969152181422,8932,,3,440,3,29,345,5,577,0
59770,110,0,5,,7397,3292,5,331,2,8,922,39,1440,0
59388,22,1,5,,4587,2251,5,413,2,43,464,29,145,0
34139,22,0,4,7.3378308636826794,,2073,1,117,1,24,1378,36,964,1
35608,22,0,1,0.9770774512368081,9192,2740,1,446,4,41,420,20,711,0
23118,110,0,0,0.66975881217959,,9454,2,453,0,49,1365,22,683,0
33339,110,0,6,0.5332558632829956,1646,2102,5,247,0,,841,18,616,0
5601,110,2,3,0.3711333609227976,3775,9993,0,495,4,,738,47,989,0
44806,443,1,5,1.5245872791854358,9311,3984,3,469,1,47,740,2,1056,0
13344,443,2,4,1.1088972989635655,850,100,5,345,0,45,1054,12,653,0
48914,443,0,2,,5160,3457,3,453,5,,500,30,1052,0
56291,110,2,1,0.34337976135703063,9201,,2,352,3,30,370,21,479,0
6828,21,2,5,1.4487906417376897,6981,6596,1,450,0,49,662,,676,0
47396,53,1,0,0.22961930377037287,,4883,3,232,0,11,407,,558,0
51400,53,0,2,1.5314934283801602,5283,,1,426,2,27,399,3,104,1
64128,110,2,6,3.944849564526293,,4878,5,463,0,33,1355,7,490,0
27738,25,2,1,0.6555475051702897,3153,1533,2,265,2,42,677,46,937,0
43051,80,2,6,1.3770390916766593,704,1525,0,381,2,27,787,31,1477,0
10537,53,2,1,3.2756971087111326,9832,333,3,250,0,22,854,20,1171,0
8441,21,1,4,0.5579833974761536,7597,,5,491,5,49,472,8,1304,0
38007,80,1,2,2.2995360205358812,3902,9436,2,2,2,36,748,22,1407,0
49552,53,0,5,0.512712419479459,,2722,5,102,0,14,1438,24,812,0
48270,53,1,4,2.136460497587416,8814,4213,0,464,0,14,1420,3,555,1
3831,443,0,1,2.5339110837805316,6191,4385,1,204,5,21,515,20,1249,1
18474,443,2,4,2.4503652789261947,9751,8391,2,449,2,17,249,15,584,0
37528,80,1,0,0.5956042102050174,8847,6961,0,390,2,27,1114,19,659,0
4418,22,2,2,5.72098993479105,8205,7987,3,367,1,39,1413,14,639,0
14552,110,2,0,0.6407291850475809,8789,438,0,132,3,37,633,24,563,1
6615,22,0,1,2.8047899356227832,6754,5628,0,223,2,40,1236,35,646,0
42569,25,0,4,1.9735029771881805,8178,,5,419,1,4,1220,49,468,0
15252,22,2,3,0.46891447330492286,4965,4709,1,192,5,49,1060,5,589,1
40173,443,0,0,0.5327028513361838,4548,7122,3,91,5,28,615,,1103,0
15402,53,1,1,0.16010780210149145,3103,,1,236,3,49,1476,46,557,0
1285,110,2,2,0.06947384412056734,9143,1048,3,361,4,11,229,,1147,0
28459,22,1,3,2.4742447947994677,8364,2424,1,355,0,20,699,40,193,1
62030,443,1,2,3.221296933494826,1557,3758,5,301,4,26,823,45,303,0
12262,25,2,0,1.6634722795418964,1114,9462,2,412,3,22,558,21,464,0
60417,25,2,0,0.8376264386526886,6612,130,1,486,4,3,1214,15,1200,0
64462,25,0,4,0.695711372837205,3790,7487,3,137,2,27,206,23,1314,0
5159,21,0,1,0.04916640541548967,945,3204,2,162,1,24,691,25,807,0
15003,22,2,0,0.8600519231142719,8380,,4,35,1,40,790,38,1037,0
23254,110,0,5,0.09457938647990094,2955,1,0,432,3,11,839,47,576,0
23433,110,0,4,0.7639208463781494,9287,507,5,181,2,41,1407,45,1396,0
12831,110,1,0,2.4243657172532087,1406,8100,1,301,0,15,1366,32,289,0
44170,53,2,1,,4311,7035,2,197,0,35,943,22,191,0
25073,53,0,6,0.8382054511611949,7849,9560,3,254,1,6,984,12,548,0
12520,22,1,3,1.583718556608554,3355,319,3,79,0,46,300,9,968,1
10903,53,1,2,0.3105220515262952,9893,,3,397,5,7,689,25,421,0
2808,110,2,1,6.550382852308362,1502,,2,434,1,21,465,42,1200,1
11200,25,1,5,1.4175999679202187,6351,1922,3,306,2,9,681,,892,0
34462,53,0,0,0.8605889347154255,2506,863,1,309,0,39,1277,22,238,0
43664,110,0,2,1.0731865274976506,4570,9490,2,231,0,25,1457,14,1149,0
56188,25,1,2,0.30362290248279633,4004,4609,0,403,3,32,1064,2,820,0
59108,53,0,0,2.336305814880049,6561,3699,0,332,5,13,542,28,656,0
26152,80,0,2,2.940770873242278,7009,2249,0,62,5,25,136,47,760,0
4057,21,2,0,3.2374142816806604,9629,5214,2,191,3,35,217,40,411,0
33803,53,0,2,1.5100759656950442,5026,8746,0,105,5,18,795,,254,0
1264,25,2,3,,5100,1660,5,121,5,5,452,33,1428,0
8827,53,0,0,3.790476229572687,9037,8625,4,104,0,3,1279,,1222,0
55496,80,2,0,0.02971298515991827,1355,3256,2,250,2,30,74,41,66,0
4274,80,0,6,1.8160695761274415,2173,3804,2,426,1,17,613,18,578,0
61762,25,2,5,4.9333549193768516,5325,3225,0,179,4,30,184,41,1302,1
40745,53,1,2,0.16048881033247753,7583,3785,4,418,0,29,623,10,560,0
46262,80,2,5,2.205179982146216,4191,,0,338,3,45,1337,6,705,0
32204,110,0,3,,5021,1497,1,499,0,24,1196,,221,0
39168,25,2,0,3.062931512299496,4833,6053,4,475,0,5,844,7,1185,0
25704,21,1,3,3.2287980955437146,9002,9661,4,290,3,45,91,31,162,0
17628,25,1,5,0.09303235305907265,4457,2192,0,486,2,3,472,30,1299,0
24052,25,0,5,3.4828855846392788,6823,3509,0,205,3,27,371,,1223,0
28915,80,1,6,0.4387618219120284,1697,3953,3,346,1,24,419,35,410,0
36255,110,0,0,2.6139688132813808,6911,7727,5,58,3,32,1406,,1088,0
54867,21,2,3,0.482377764154702,2914,9407,3,411,3,4,301,3,524,0
7862,443,1,4,,204,6296,0,369,0,33,1007,9,1426,0
7906,443,2,6,,92,,5,304,5,48,852,49,99,1
47254,53,1,1,,2352,3115,0,32,5,10,1234,19,796,0
32585,110,2,0,,6618,2658,4,250,2,26,655,8,838,0
41217,53,0,3,1.4789412930873769,9473,1780,3,457,0,34,474,13,1475,0
59131,53,0,3,0.08340714512405634,8460,8287,1,111,4,25,675,8,81,0
17024,22,1,0,0.6514434165089591,6875,7667,1,186,1,33,732,27,1110,0
4209,110,2,3,0.1141778098679993,9458,2627,0,414,3,14,552,34,786,0
63332,53,0,5,0.12317400421432745,6700,432,2,491,5,48,1315,33,633,0
23380,110,2,0,1.1285747240583515,9448,464,0,492,0,42,699,30,1497,0
50246,443,1,5,0.5948761944775688,6828,3923,1,347,2,4,974,6,371,0
49280,22,2,4,,6292,3782,2,258,3,17,1228,28,1181,0
7752,110,2,5,2.7868945490256802,2803,1333,2,319,2,13,588,19,536,1
39039,21,0,2,0.22672124116302994,8016,,5,460,3,2,1119,48,768,0
4240,80,2,2,0.28431448535975257,,6814,4,302,5,21,589,29,1243,0
43790,22,1,2,0.7092206646807513,,2593,0,54,4,26,160,40,96,0
43609,22,2,1,0.7737460586338931,1178,875,5,356,2,42,452,9,1067,0
60521,25,2,1,,2804,9945,4,83,5,10,782,22,601,1
57419,80,1,3,0.5490162037563312,2357,8251,3,482,2,27,1226,31,750,0
47614,25,1,5,0.15699673489257382,5415,1286,0,27,4,26,1224,,480,0
44140,110,1,0,2.780263405771956,804,8725,3,234,0,36,196,22,208,0
65163,21,0,6,0.1878474013648077,1009,8793,3,350,5,23,1422,46,63,0
3069,443,2,2,0.9766674423793164,2603,8469,1,225,3,25,957,5,254,0
30062,110,2,0,1.9481804301408578,649,3402,5,77,0,3,941,19,434,0
23733,80,0,5,4.482558180737664,,2363,2,379,4,21,1150,26,1109,0
14751,25,1,1,1.8981803499805585,7283,7333,4,438,2,37,1469,29,94,0
50220,443,0,3,1.8337339577341043,7307,1128,1,424,0,22,1100,,728,0
57021,21,1,1,0.8819053952185744,671,424,3,158,0,36,509,48,1173,0
10022,80,0,2,0.9531939352771204,3485,8611,5,178,3,,696,41,691,0
49355,53,0,5,0.7859653226087466,7310,,5,346,0,39,167,18,943,0
39071,25,1,2,2.455018379447922,426,4704,1,68,0,44,1447,12,1330,0
1502,25,2,6,2.031932239445545,7606,8183,5,324,1,14,810,27,885,0
18020,443,1,6,3.065866575706174,2729,6502,5,421,0,17,421,,231,0
56985,53,1,5,1.7621024102655103,1938,8037,5,43,5,11,749,2,1092,0
11850,443,2,2,1.2939982977321587,1382,592,4,234,3,39,1489,5,534,0
20971,53,2,3,2.210314093059294,943,5611,4,353,3,17,318,28,1466,0
28307,21,2,1,0.2797783873656505,,8697,3,265,1,46,146,11,730,0
34116,25,2,4,0.32463135633202445,291,187,1,276,1,44,778,42,1035,0
4476,22,2,6,2.533147067275353,,710,4,189,2,14,326,21,963,0
40023,80,1,1,3.0183885500302496,,2007,0,126,3,1,285,,198,0
49551,110,2,3,0.17057702826997856,,1571,1,169,4,16,186,25,1423,0
49425,443,0,1,4.394188271667376,4117,66,4,68,3,7,108,11,937,1
62362,53,1,2,1.2921042568148682,7504,5863,5,349,3,1,254,32,1123,0
35029,21,1,3,3.967533054561615,,574,3,243,4,38,1171,39,501,0
43806,25,2,5,1.1027791667925082,7069,855,1,116,1,20,295,6,607,0
41721,22,1,6,,5650,,4,408,0,6,1051,6,1384,0
39969,21,2,4,0.14811354298745694,,4983,5,17,4,32,248,31,975,0
36442,21,0,0,1.4447605546750284,1893,4853,4,305,0,8,1053,26,540,0
5657,22,2,2,0.43463673279702153,389,1601,3,446,3,40,233,27,1119,0
39593,110,1,5,2.518098742183807,8362,,2,16,3,1,1491,42,102,0
11534,80,1,2,1.4038126700708609,6649,9141,0,179,4,,977,48,1265,0
9611,53,0,6,0.9149801097372993,8210,5473,4,239,5,6,362,,560,0
27132,53,0,1,0.218139055760608,9122,7883,5,306,1,24,273,32,1421,0
59417,25,1,4,0.16228484913261187,1258,9468,2,79,4,6,1388,5,624,0
18330,80,1,2,3.7813080315105325,6229,3097,3,463,3,25,1314,,462,0
52593,22,0,6,,9558,,1,145,5,3,193,3,1472,0
3328,443,1,4,3.6192745310730587,4517,1945,0,370,0,6,1494,17,1103,1
19231,443,2,4,0.7466454731753019,8752,9583,0,458,0,44,811,,1198,0
27277,21,0,2,0.3868627007264207,4301,6738,2,63,4,44,1141,26,692,1
33300,22,1,1,0.38238860407174413,9299,2487,5,150,3,15,696,35,1029,0
32483,443,2,3,0.551542258327121,9400,4101,4,422,4,7,1364,32,533,0
7182,53,1,5,4.182990709130245,1362,2739,0,156,5,35,95,21,450,0
38247,53,1,2,1.1545692856233192,1575,7954,3,265,1,18,1444,21,623,0
46415,443,0,6,0.461007302484957,7936,1683,2,475,5,42,176,28,623,0
41030,22,1,4,,24,2702,0,320,2,38,1318,14,1368,0
20506,25,2,6,2.1061868435804816,504,6684,3,185,0,5,884,2,1100,0
52050,443,1,4,0.17875020483651238,5779,2077,3,219,5,10,71,5,813,1
52924,80,1,3,0.6891082301883827,3468,,1,266,0,28,1322,,1118,0
5627,53,1,4,1.0981070658603111,3129,4798,0,499,1,46,1260,45,1294,1
54570,80,2,0,0.41015520391835825,3138,7867,5,191,3,44,185,26,209,1
5349,53,2,5,2.1793204234977397,163,7812,2,226,2,42,213,18,478,0
65270,110,2,6,1.3709479600888996,,4400,3,324,3,18,673,23,849,1
61109,110,0,6,0.9211682434206118,3256,8253,5,325,1,35,502,,628,0
13392,25,0,6,0.3010358465941845,9361,2746,1,399,5,21,87,,291,0
13311,80,1,2,3.1666087520566712,3520,7797,3,162,4,6,989,27,1282,0
21147,443,2,2,4.202747135931719,1878,1687,3,381,1,42,791,,395,0
13781,80,1,0,0.16254785481436862,3586,7637,1,85,2,,208,9,544,1
1422,53,2,5,0.9456447721912566,4323,7339,4,427,5,2,342,32,608,0
39682,80,0,1,1.6710574434054908,9519,2234,2,446,3,46,1033,,1229,0
42265,22,1,2,2.8231153315094506,1035,,2,8,1,27,505,32,351,0
40909,25,2,4,1.2088844590033165,1559,6365,0,494,0,45,107,23,310,0
21701,443,0,5,1.8874671185407843,8168,6693,2,453,5,15,516,38,269,0
54157,25,2,6,0.18615936489786655,3242,6734,4,315,1,37,413,,1424,1
43958,53,1,3,0.1948205520069759,9631,3626,1,204,5,7,880,20,354,1
12776,21,2,5,0.02103279764033994,5766,1616,1,257,4,19,270,10,1375,0
56516,25,2,6,0.2831134594137834,1319,,3,298,3,39,1356,39,331,1
18469,21,2,2,0.08696322194659345,9373,8830,1,13,4,13,347,39,418,0
27007,443,2,4,0.5174265213190088,3417,6782,4,451,4,44,243,18,1139,0
1741,80,0,2,0.1390653475177397,673,874,5,175,3,29,1355,26,110,0
16253,110,1,3,0.11827789844291536,9742,4798,0,161,2,20,971,5,1349,1
24875,25,2,3,0.8675080841909973,5044,8354,2,192,1,28,157,5,414,1
12504,443,0,5,3.1757539496219414,3798,7766,0,207,0,49,348,,678,0
8743,80,2,0,0.4251175271519909,9706,7736,1,347,1,48,555,,175,0
41224,25,0,2,0.060478649795843165,9356,8844,0,84,1,42,1170,37,588,0
50316,21,0,3,0.3752124490440374,4669,4153,0,40,3,37,1399,,355,0
14770,443,2,6,0.4066441280679851,5734,1370,3,228,5,24,1370,,1136,1
44483,25,1,0,1.827611825476632,9241,1545,0,147,4,30,1327,17,348,0
3881,53,2,0,4.60865690487001,4652,735,2,376,1,49,1181,29,728,0
61775,25,2,5,0.07080787293982072,3258,5080,3,237,0,10,697,43,264,1
62864,25,2,3,1.1859879643664195,4428,9067,2,238,1,26,446,7,1257,1
20592,22,1,5,0.7312341402416359,,9176,1,277,0,,1117,44,1413,0
54646,21,1,3,0.16715795440713976,4122,2202,4,451,0,39,677,17,412,0
43583,53,2,4,1.6023389588682946,2636,5277,2,7,4,10,1190,43,1101,0
21054,21,2,4,4.431997088457724,6351,,2,404,4,19,133,18,445,0
50144,22,1,4,1.475633221622542,,4749,5,314,1,29,443,8,714,0
12969,80,1,0,0.5103423682788368,,8775,5,361,2,12,1176,42,1289,0
12560,443,1,2,5.717980869785702,,4795,1,365,2,32,1448,36,716,0
20327,53,2,4,1.0256024995317412,,3933,5,370,3,5,1181,47,1107,0
14719,53,2,0,2.7268102510142946,,5269,1,348,0,10,1209,28,339,0
10378,25,0,3,1.3614027538821745,1345,9590,4,282,2,7,954,2,457,0
4337,443,1,0,2.5756829861860977,2751,2198,4,290,3,4,834,45,1058,0
50965,22,0,3,1.1946061505465724,5023,3549,5,459,4,40,256,6,1175,0
53575,22,0,2,1.1001701104286163,8510,2682,2,109,1,41,275,23,1262,0
6302,443,0,3,0.9479278215123623,,4357,0,390,3,16,178,29,1471,0
62073,443,1,4,3.861302759650352,6188,1841,1,150,4,44,241,7,735,1
25383,25,1,1,0.8093618280474626,7847,,4,462,2,49,1054,35,234,0
37887,53,0,1,1.0399298090470634,7167,6066,0,62,5,24,889,38,333,0
46181,53,2,1,1.264668664119058,1753,2154,1,22,4,6,465,31,1422,0
10672,53,1,3,0.9939998168135712,9522,5886,1,386,3,30,488,36,214,0
18139,21,1,6,2.881032582705752,765,1889,0,171,5,14,885,,810,0
1963,53,0,4,0.04871839573705983,4437,,3,69,3,27,250,43,304,0
34761,110,0,1,0.29720076374423265,7633,242,5,52,2,37,613,39,1015,0
36998,25,0,3,0.04343828166985042,240,7947,1,414,4,27,566,34,855,0
32264,443,0,6,1.6390307515273785,5147,9835,0,321,5,27,1442,11,333,0
44709,443,0,2,,6626,4363,4,346,5,17,913,6,548,0
4556,25,2,2,2.2201353052286232,7824,5433,2,446,3,40,1379,14,1167,0
41685,110,2,4,1.077182613825788,,5855,1,451,2,48,155,,378,1
42902,443,2,3,,4644,1623,4,102,5,26,338,21,454,0
25625,25,0,1,0.03363106980297248,,6475,4,33,0,23,1238,27,1353,0
26664,80,2,6,0.4086501714048829,493,,4,194,5,,914,48,1174,0
31600,21,1,6,2.435830964938919,475,6849,0,276,5,19,681,46,869,0
27261,21,2,1,2.551455462794758,,7666,4,462,3,47,982,45,1295,0
58539,21,1,0,0.9454787686050528,7074,6527,1,27,2,43,770,,1433,0
3336,110,0,0,2.98988093417534,6708,8315,5,371,4,43,1264,20,321,0
51997,443,2,3,0.3004428337832272,6661,6103,0,15,4,23,1398,,836,0
29978,22,0,0,3.173949910648978,5331,2290,0,114,4,1,1385,7,1027,0
41878,110,1,0,0.5119804036655958,7421,2919,2,189,1,1,601,25,960,0
39662,25,0,4,4.105573036663001,9350,1045,4,81,0,39,1464,42,760,0
23399,110,1,1,0.6881042084983302,2085,9340,1,499,2,31,332,27,79,1
43747,80,2,6,3.3046767347629595,3239,7324,2,90,1,3,1377,13,100,0
41612,53,0,3,2.2154322036267136,4862,5737,4,47,0,18,1028,9,641,0
16749,53,0,0,1.0401628140807113,9489,8299,3,378,1,26,813,19,1103,0
37951,53,0,3,0.7881813704824085,7986,5861,0,474,1,17,784,27,1117,0
29445,21,0,2,0.8426605474054024,8691,6055,2,100,5,28,861,,576,1
6653,443,2,6,0.1626868578172742,6720,4532,2,49,3,45,726,15,1075,0
57108,22,2,0,0.4100142008722454,3890,4985,0,27,2,10,827,25,1055,0
9922,443,0,6,0.4827347718672008,8892,4909,1,263,1,32,329,5,329,0
7144,443,0,2,1.2585515319696041,,9343,0,185,0,4,360,35,911,0
39465,53,2,4,1.9551465806318005,7648,5027,5,358,1,38,692,31,205,0
23825,80,2,4,0.4645333786593848,2403,5305,5,13,4,,500,30,736,0
62720,443,0,2,0.26535307573317146,3579,5176,1,199,4,27,1142,49,735,0
41181,110,0,0,0.59771325576709,1238,9488,5,78,0,49,240,42,96,0
37146,443,0,1,0.6800520345458365,5934,9527,3,230,5,33,623,38,683,0
22542,22,2,6,5.346926853842218,3239,5623,2,245,1,17,676,28,546,0
61615,443,1,1,0.9793004992616954,701,,2,442,4,44,429,21,1017,0
47262,22,2,3,4.5556417595747405,6369,8208,1,143,3,7,594,17,1094,0
54133,110,1,5,2.416792553648858,4469,9547,3,226,1,4,303,,293,1
41178,53,1,5,1.3515645413455835,5009,2106,5,366,5,6,1111,49,176,0
46660,53,1,1,0.06361171748004124,5222,5814,1,298,4,30,1390,15,841,0
44813,25,1,2,0.1877683996581201,144,8756,5,489,3,8,856,47,113,0
48700,80,1,6,1.6999840683123253,5620,1019,0,188,0,9,759,25,1284,0
57962,110,0,1,1.0709244786302214,373,,4,276,3,39,642,,1370,1
22497,22,1,6,1.2249368057849144,4224,387,1,189,4,7,1264,42,594,0
42006,22,0,1,2.761683004376361,7899,5201,2,197,5,4,612,,718,0
41451,443,1,2,2.1668981551373476,7437,3858,3,143,2,3,782,39,996,0
42509,25,0,4,0.11730587744417909,,6696,1,143,3,18,435,,958,0
62626,22,0,1,0.5571133786809886,7648,5581,2,185,3,34,993,37,697,0
39051,21,1,2,2.400247196216666,5451,359,0,367,5,8,632,45,956,0
39384,22,1,3,1.0199873782273132,2128,,0,209,0,36,1095,47,787,0
24916,80,0,0,0.06126266673309555,8425,5614,0,322,2,3,961,31,523,0
44303,21,2,1,1.428866211306805,954,5342,2,434,0,2,915,,515,1
6931,22,1,0,0.23841549379597304,1982,3723,1,436,0,48,313,,218,0
44358,22,1,6,4.191252887619502,996,2222,1,268,4,14,1379,35,1315,0
8730,443,2,0,0.2407685446293335,814,6622,2,64,3,36,1463,45,1284,0
61092,25,1,2,0.06706179201259221,7530,2910,2,483,0,18,414,7,797,0
39006,53,0,0,2.0153328808467568,8749,4417,2,258,0,38,201,24,1315,0
12232,110,1,4,2.8158481745158124,,,4,10,5,,1343,20,703,1
39678,22,1,6,0.0453823236673232,5110,,5,166,0,32,133,47,166,0
40734,21,1,1,4.395572301566812,1493,9345,3,408,5,7,116,,170,0
22396,22,2,4,,9708,6511,1,226,1,20,1156,,335,1
45572,443,0,6,0.9808035317319634,4508,4423,5,271,5,22,874,,1168,1
39653,443,1,0,1.1073422653699083,3455,4486,5,260,2,32,1176,28,302,1
45553,25,2,5,0.348786878167902,906,,1,293,0,26,407,,561,1
43343,80,2,0,1.9303720454232713,2222,3854,2,317,2,20,1417,14,613,1
54909,443,1,0,1.2987133995933122,,2873,0,116,5,49,364,,1126,0
32251,443,0,2,0.893949655412791,7492,7705,4,276,5,38,179,40,1263,0
1533,53,0,4,2.0127998261247417,9374,5951,4,450,4,14,162,13,549,0
34829,110,0,0,1.3316981121677096,3456,3495,1,159,4,,283,,874,0
19165,21,0,1,2.559514636898477,9908,4084,5,7,2,6,906,10,418,0
52404,53,2,0,0.9200692196782134,6958,274,5,190,2,15,496,28,69,0
33176,110,0,3,1.4374263962339469,2620,9319,1,84,5,34,896,31,948,0
56154,443,2,6,1.7592073477229782,1510,8386,2,338,2,28,994,17,1372,0
58591,443,0,0,1.0242964713173897,,6266,5,356,0,6,437,49,1145,0
45042,22,0,4,1.3532455776612988,187,7588,1,462,1,40,490,1,973,0
8043,80,2,6,2.47896789683345,9732,3617,5,429,3,39,652,6,970,0
19613,443,1,5,2.0830633440395587,4277,8523,2,374,1,14,551,35,964,0
31573,25,0,4,1.087568838201173,9607,1937,0,77,0,18,651,5,729,0
40988,443,1,4,5.243849627047226,1959,2630,5,107,1,13,61,31,237,1
17966,53,2,4,0.3722213844275559,7230,9461,1,24,3,15,302,47,1025,0
62427,22,0,3,0.538829983701674,3222,4640,2,130,3,31,424,37,171,0
36593,110,0,0,0.9919157717915894,9804,,4,12,1,26,1056,37,965,0
54050,53,0,1,1.7872279530569166,4798,7233,4,111,3,21,142,22,1298,1
63035,80,0,1,3.507484116045568,6666,1312,1,46,2,41,1227,14,197,0
12757,80,2,1,1.8920242169885628,2244,1794,4,266,1,,681,22,661,0
24078,80,0,4,0.39204181261166227,878,4169,5,92,5,36,717,3,247,0
25623,22,1,5,0.051036445814292675,6032,6247,1,36,3,34,172,1,1322,0
33726,21,2,5,2.1000807116686673,9174,2513,2,25,4,26,1044,18,1482,0
51113,21,0,6,0.5103473683868547,8449,9028,2,485,3,22,66,13,1466,0
57088,80,2,1,3.6390169575720814,1235,,4,180,4,22,415,2,1193,0
53953,22,1,0,0.43887482435323943,9109,3921,0,4,5,9,447,32,173,1
12549,25,2,2,0.546243143849443,183,2495,3,270,1,14,856,32,673,0
13410,80,1,3,2.470361710912541,5425,8172,3,192,4,25,892,10,565,0
30912,22,2,5,2.5165697091518444,5731,7545,2,451,0,44,743,8,695,0
53529,110,2,5,1.182552890157923,140,2372,3,75,4,10,189,32,777,0
17319,443,2,5,0.10935870576006779,6649,706,5,426,4,7,527,38,637,0
41306,110,2,2,1.351396537716172,6540,3866,4,385,4,7,1145,33,845,1
56234,53,2,0,0.012959623234169992,,7485,5,442,4,48,951,22,642,0
43719,53,0,0,2.6887054278292704,4592,484,3,484,2,13,954,,682,0
24037,21,1,4,3.7386421097913156,,8271,3,48,0,21,378,35,178,0
4055,53,2,0,0.06755280261997876,5256,3593,5,12,2,25,1065,17,452,0
31115,80,0,4,5.181813286865538,8345,199,3,206,0,25,230,22,767,0
57466,25,2,3,1.607880078574053,,5040,3,211,1,18,845,28,167,0
38174,110,0,0,4.340971122008174,8026,1886,5,106,5,7,1294,,1324,0
33044,21,0,0,0.3477978568019038,3927,,2,372,4,9,1484,21,993,0
57269,80,1,0,0.34387877213724605,5183,,4,25,3,32,1297,17,1073,0
10299,22,2,2,0.6010263273399428,,2107,4,409,3,39,383,40,448,0
32563,22,1,2,2.7119909308699826,8848,6864,5,247,3,29,1179,14,173,0
10626,80,0,0,1.1948841565523838,5871,5390,5,302,5,47,1431,15,927,0
38079,53,0,3,1.3329791398419701,6658,95,0,84,1,42,181,25,594,0
30418,22,0,1,0.25208778916091257,5144,3736,3,250,0,12,1043,21,1305,0
6485,22,1,5,4.018858163346735,8209,73,4,309,2,26,187,26,1007,1
32607,110,2,5,0.6841251225374543,,3583,2,145,0,23,486,,124,0
16452,53,1,2,0.05120944955172191,7850,,0,306,2,5,1402,3,808,0
18086,110,1,2,0.3258133818675246,2906,48,3,134,0,16,1323,25,1175,0
42307,443,0,3,1.7735516576055625,6824,7344,1,403,4,47,1194,7,160,0
41618,21,1,0,1.7417389703506285,2633,8335,5,194,0,35,380,40,948,0
51955,80,1,3,7.598331491322375,6990,,0,84,3,4,1371,46,1238,0
7675,22,1,6,1.9759150292961556,,9451,0,163,1,12,558,11,427,0
23497,53,2,5,4.432970109478065,5886,557,0,256,5,24,1072,29,1369,0
